qid,country,wave,q101CLEAN,q102CLEAN,q709CLEAN,a1,rID
150726,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4396
150727,Palestine,4,bad,somewhat better,accept,West Bank,4397
150728,Palestine,4,good,somewhat better,accept,West Bank,4398
150729,Palestine,4,good,much worse,accept,West Bank,4399
150730,Palestine,4,very bad,NA,oppose,West Bank,4400
150731,Palestine,4,bad,NA,oppose,West Bank,4401
150732,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4402
150733,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4403
150734,Palestine,4,bad,much worse,accept,Gaza,4404
150735,Palestine,4,very bad,somewhat worse,accept,West Bank,4405
150736,Palestine,4,bad,NA,accept,West Bank,4406
150737,Palestine,4,bad,somewhat worse,accept,West Bank,4407
150738,Palestine,4,very bad,almost the same as the current situation,oppose,West Bank,4408
150739,Palestine,4,very bad,somewhat better,accept,West Bank,4409
150740,Palestine,4,bad,much worse,accept,West Bank,4410
150741,Palestine,4,good,somewhat better,accept,West Bank,4411
150742,Palestine,4,good,almost the same as the current situation,accept,West Bank,4412
150743,Palestine,4,good,almost the same as the current situation,accept,Gaza,4413
150744,Palestine,4,bad,much worse,accept,Gaza,4414
150745,Palestine,4,very bad,almost the same as the current situation,accept,West Bank,4415
150746,Palestine,4,good,almost the same as the current situation,oppose,West Bank,4416
150747,Palestine,4,very bad,NA,accept,Gaza,4417
150748,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4418
150749,Palestine,4,very bad,somewhat worse,accept,Gaza,4419
150750,Palestine,4,bad,somewhat better,accept,Gaza,4420
150751,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4421
150752,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4422
150753,Palestine,4,bad,somewhat worse,accept,West Bank,4423
150754,Palestine,4,bad,much worse,accept,West Bank,4424
150755,Palestine,4,very bad,much worse,accept,West Bank,4425
150756,Palestine,4,bad,NA,accept,West Bank,4426
150757,Palestine,4,good,almost the same as the current situation,accept,West Bank,4427
150758,Palestine,4,very bad,much worse,accept,West Bank,4428
150759,Palestine,4,good,NA,accept,West Bank,4429
150760,Palestine,4,very bad,somewhat better,accept,Gaza,4430
150761,Palestine,4,good,much worse,accept,West Bank,4431
150762,Palestine,4,bad,much worse,NA,Gaza,4432
150763,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4433
150764,Palestine,4,bad,much worse,accept,Gaza,4434
150765,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4435
150766,Palestine,4,very bad,somewhat better,accept,Gaza,4436
150767,Palestine,4,very bad,NA,accept,Gaza,4437
150768,Palestine,4,good,almost the same as the current situation,NA,Gaza,4438
150769,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4439
150770,Palestine,4,very bad,much worse,accept,Gaza,4440
150771,Palestine,4,very bad,somewhat worse,accept,Gaza,4441
150772,Palestine,4,bad,much worse,accept,Gaza,4442
150773,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4443
150774,Palestine,4,bad,somewhat better,accept,Gaza,4444
150775,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4445
150776,Palestine,4,very bad,much worse,accept,Gaza,4446
150777,Palestine,4,bad,NA,accept,West Bank,4447
150778,Palestine,4,bad,somewhat worse,accept,West Bank,4448
150779,Palestine,4,bad,somewhat worse,accept,West Bank,4449
150780,Palestine,4,bad,somewhat worse,accept,West Bank,4450
150781,Palestine,4,bad,much worse,accept,West Bank,4451
150782,Palestine,4,good,somewhat better,accept,Gaza,4452
150783,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4453
150784,Palestine,4,good,much better,accept,Gaza,4454
150785,Palestine,4,very bad,somewhat better,accept,Gaza,4455
150786,Palestine,4,bad,somewhat better,accept,Gaza,4456
150787,Palestine,4,good,somewhat worse,accept,Gaza,4457
150788,Palestine,4,very bad,much worse,accept,Gaza,4458
150789,Palestine,4,very good,almost the same as the current situation,accept,Gaza,4459
150790,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4460
150791,Palestine,4,bad,somewhat better,accept,West Bank,4461
150792,Palestine,4,good,almost the same as the current situation,NA,West Bank,4462
150793,Palestine,4,very bad,much worse,accept,West Bank,4463
150794,Palestine,4,very good,almost the same as the current situation,accept,West Bank,4464
150795,Palestine,4,very bad,much worse,accept,West Bank,4465
150796,Palestine,4,very bad,much worse,accept,West Bank,4466
150797,Palestine,4,good,much worse,accept,West Bank,4467
150798,Palestine,4,bad,somewhat worse,accept,West Bank,4468
150799,Palestine,4,bad,somewhat worse,accept,West Bank,4469
150800,Palestine,4,very bad,somewhat better,accept,West Bank,4470
150801,Palestine,4,very bad,much worse,accept,West Bank,4471
150802,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4472
150803,Palestine,4,bad,somewhat worse,accept,West Bank,4473
150804,Palestine,4,very bad,NA,accept,Gaza,4474
150805,Palestine,4,bad,somewhat better,accept,West Bank,4475
150806,Palestine,4,bad,NA,accept,West Bank,4476
150807,Palestine,4,very bad,much worse,accept,West Bank,4477
150808,Palestine,4,good,somewhat better,accept,West Bank,4478
150809,Palestine,4,bad,NA,NA,West Bank,4479
150810,Palestine,4,very bad,much worse,accept,West Bank,4480
150811,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4481
150812,Palestine,4,good,almost the same as the current situation,accept,West Bank,4482
150813,Palestine,4,very bad,much worse,accept,West Bank,4483
150814,Palestine,4,very bad,somewhat worse,accept,West Bank,4484
150815,Palestine,4,good,almost the same as the current situation,accept,West Bank,4485
150816,Palestine,4,very bad,somewhat worse,accept,West Bank,4486
150817,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4487
150818,Palestine,4,good,somewhat better,accept,West Bank,4488
150819,Palestine,4,very bad,much worse,accept,Gaza,4489
150820,Palestine,4,bad,much worse,accept,West Bank,4490
150821,Palestine,4,bad,much worse,accept,Gaza,4491
150822,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4492
150823,Palestine,4,good,somewhat worse,accept,West Bank,4493
150824,Palestine,4,good,somewhat better,accept,Gaza,4494
150825,Palestine,4,very good,NA,accept,West Bank,4495
150826,Palestine,4,good,somewhat better,accept,West Bank,4496
150827,Palestine,4,very bad,somewhat better,accept,West Bank,4497
150828,Palestine,4,good,almost the same as the current situation,accept,West Bank,4498
150829,Palestine,4,very bad,much worse,accept,Gaza,4499
150830,Palestine,4,very bad,much worse,accept,West Bank,4500
150831,Palestine,4,very bad,somewhat better,accept,Gaza,4501
150832,Palestine,4,very bad,somewhat better,accept,West Bank,4502
150833,Palestine,4,good,much worse,accept,West Bank,4503
150834,Palestine,4,good,almost the same as the current situation,accept,Gaza,4504
150835,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4505
150836,Palestine,4,very good,much better,accept,West Bank,4506
150837,Palestine,4,good,NA,oppose,West Bank,4507
150838,Palestine,4,very bad,much worse,accept,West Bank,4508
150839,Palestine,4,good,almost the same as the current situation,accept,West Bank,4509
150840,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4510
150841,Palestine,4,good,much worse,accept,West Bank,4511
150842,Palestine,4,good,somewhat better,accept,West Bank,4512
150843,Palestine,4,good,somewhat worse,accept,West Bank,4513
150844,Palestine,4,good,somewhat worse,accept,West Bank,4514
150845,Palestine,4,bad,somewhat better,accept,West Bank,4515
150846,Palestine,4,good,NA,accept,West Bank,4516
150847,Palestine,4,good,somewhat better,NA,West Bank,4517
150848,Palestine,4,good,somewhat better,accept,Gaza,4518
150849,Palestine,4,very bad,much better,accept,Gaza,4519
150850,Palestine,4,bad,NA,accept,West Bank,4520
150851,Palestine,4,bad,somewhat better,accept,Gaza,4521
150852,Palestine,4,good,almost the same as the current situation,oppose,West Bank,4522
150853,Palestine,4,very bad,much worse,accept,Gaza,4523
150854,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4524
150855,Palestine,4,very bad,much worse,accept,Gaza,4525
150856,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4526
150857,Palestine,4,bad,much worse,accept,Gaza,4527
150858,Palestine,4,bad,much worse,accept,West Bank,4528
150859,Palestine,4,bad,much worse,accept,West Bank,4529
150860,Palestine,4,very bad,somewhat worse,accept,West Bank,4530
150861,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4531
150862,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4532
150863,Palestine,4,very bad,much worse,accept,Gaza,4533
150864,Palestine,4,very bad,NA,accept,Gaza,4534
150865,Palestine,4,good,somewhat worse,accept,West Bank,4535
150866,Palestine,4,good,somewhat better,accept,West Bank,4536
150867,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4537
150868,Palestine,4,very bad,much worse,accept,West Bank,4538
150869,Palestine,4,bad,much worse,accept,West Bank,4539
150870,Palestine,4,bad,somewhat worse,accept,West Bank,4540
150871,Palestine,4,bad,NA,accept,West Bank,4541
150872,Palestine,4,very good,somewhat better,accept,West Bank,4542
150873,Palestine,4,good,almost the same as the current situation,accept,Gaza,4543
150874,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4544
150875,Palestine,4,very bad,somewhat better,accept,West Bank,4545
150876,Palestine,4,very bad,somewhat worse,accept,West Bank,4546
150877,Palestine,4,bad,much better,accept,West Bank,4547
150878,Palestine,4,good,somewhat better,accept,West Bank,4548
150879,Palestine,4,good,NA,accept,West Bank,4549
150880,Palestine,4,bad,NA,accept,West Bank,4550
150881,Palestine,4,bad,somewhat better,accept,West Bank,4551
150882,Palestine,4,bad,somewhat worse,accept,West Bank,4552
150883,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4553
150884,Palestine,4,good,much better,accept,West Bank,4554
150885,Palestine,4,very bad,much worse,accept,West Bank,4555
150886,Palestine,4,very bad,somewhat better,oppose,West Bank,4556
150887,Palestine,4,bad,somewhat worse,accept,West Bank,4557
150888,Palestine,4,NA,much worse,accept,Gaza,4558
150889,Palestine,4,bad,somewhat better,accept,Gaza,4559
150890,Palestine,4,good,much better,accept,Gaza,4560
150891,Palestine,4,good,somewhat better,accept,Gaza,4561
150892,Palestine,4,very bad,somewhat better,accept,Gaza,4562
150893,Palestine,4,very bad,almost the same as the current situation,accept,West Bank,4563
150894,Palestine,4,good,much better,accept,Gaza,4564
150895,Palestine,4,good,much worse,accept,West Bank,4565
150896,Palestine,4,bad,somewhat worse,accept,West Bank,4566
150897,Palestine,4,good,somewhat better,accept,West Bank,4567
150898,Palestine,4,good,somewhat better,accept,Gaza,4568
150899,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4569
150900,Palestine,4,bad,much worse,accept,Gaza,4570
150901,Palestine,4,good,somewhat better,accept,West Bank,4571
150902,Palestine,4,bad,somewhat better,accept,West Bank,4572
150903,Palestine,4,very bad,somewhat better,accept,West Bank,4573
150904,Palestine,4,bad,much worse,accept,West Bank,4574
150905,Palestine,4,very bad,much worse,accept,Gaza,4575
150906,Palestine,4,very bad,somewhat worse,accept,Gaza,4576
150907,Palestine,4,bad,somewhat worse,accept,Gaza,4577
150908,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4578
150909,Palestine,4,bad,somewhat worse,accept,West Bank,4579
150910,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4580
150911,Palestine,4,very bad,somewhat better,accept,Gaza,4581
150912,Palestine,4,good,much better,accept,Gaza,4582
150913,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4583
150914,Palestine,4,very bad,much worse,accept,Gaza,4584
150915,Palestine,4,very bad,NA,accept,Gaza,4585
150916,Palestine,4,bad,much better,accept,West Bank,4586
150917,Palestine,4,good,somewhat better,accept,West Bank,4587
150918,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4588
150919,Palestine,4,very bad,much worse,accept,Gaza,4589
150920,Palestine,4,good,somewhat better,accept,Gaza,4590
150921,Palestine,4,very bad,much worse,accept,Gaza,4591
150922,Palestine,4,good,much better,accept,Gaza,4592
150923,Palestine,4,very bad,somewhat worse,accept,Gaza,4593
150924,Palestine,4,bad,much better,accept,West Bank,4594
150925,Palestine,4,very bad,NA,accept,West Bank,4595
150926,Palestine,4,very bad,somewhat better,accept,Gaza,4596
150927,Palestine,4,good,somewhat worse,accept,West Bank,4597
150928,Palestine,4,very bad,almost the same as the current situation,accept,Gaza,4598
150929,Palestine,4,very good,much better,accept,West Bank,4599
150930,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4600
150931,Palestine,4,very bad,much worse,accept,Gaza,4601
150932,Palestine,4,bad,somewhat worse,accept,Gaza,4602
150933,Palestine,4,bad,almost the same as the current situation,accept,Gaza,4603
150934,Palestine,4,bad,somewhat better,accept,Gaza,4604
150935,Palestine,4,very bad,much worse,accept,Gaza,4605
150936,Palestine,4,good,much better,accept,Gaza,4606
150937,Palestine,4,very bad,NA,accept,Gaza,4607
150938,Palestine,4,bad,somewhat better,accept,Gaza,4608
150939,Palestine,4,good,much worse,accept,West Bank,4609
150940,Palestine,4,very good,much better,accept,West Bank,4610
150941,Palestine,4,good,somewhat worse,accept,West Bank,4611
150942,Palestine,4,bad,much worse,oppose,West Bank,4612
150943,Palestine,4,very bad,somewhat worse,accept,West Bank,4613
150944,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4614
150945,Palestine,4,good,somewhat better,accept,West Bank,4615
150946,Palestine,4,very good,somewhat better,accept,West Bank,4616
150947,Palestine,4,good,somewhat better,accept,West Bank,4617
150948,Palestine,4,bad,somewhat better,accept,West Bank,4618
150949,Palestine,4,good,somewhat worse,accept,West Bank,4619
150950,Palestine,4,very bad,almost the same as the current situation,accept,West Bank,4620
150951,Palestine,4,good,almost the same as the current situation,accept,West Bank,4621
150952,Palestine,4,good,somewhat worse,accept,West Bank,4622
150953,Palestine,4,bad,somewhat better,accept,West Bank,4623
150954,Palestine,4,bad,NA,accept,West Bank,4624
150955,Palestine,4,bad,somewhat worse,accept,West Bank,4625
150956,Palestine,4,good,much worse,oppose,West Bank,4626
150957,Palestine,4,very bad,much worse,accept,West Bank,4627
150958,Palestine,4,bad,NA,accept,West Bank,4628
150959,Palestine,4,good,somewhat better,accept,Gaza,4629
150960,Palestine,4,good,much worse,accept,West Bank,4630
150961,Palestine,4,bad,almost the same as the current situation,accept,West Bank,4631
150962,Palestine,4,good,almost the same as the current situation,accept,West Bank,4632
150963,Palestine,4,bad,somewhat better,accept,West Bank,4633
150964,Palestine,4,very bad,somewhat better,accept,West Bank,4634
150965,Palestine,4,bad,somewhat worse,NA,West Bank,4635
150966,Palestine,4,bad,much worse,accept,West Bank,4636
150967,Palestine,4,bad,much worse,accept,West Bank,4637
150968,Palestine,4,very bad,much worse,accept,West Bank,4638
150969,Palestine,4,very bad,somewhat better,NA,Gaza,4639
150970,Palestine,4,bad,almost the same as the current situation,oppose,West Bank,4640
150971,Palestine,4,good,NA,accept,West Bank,4641
150972,Palestine,4,good,almost the same as the current situation,accept,Gaza,4642
